ID_cell_morphology,cell_len,rgStart_len,rgEnd_len,cell_len_unit,cell_width,rgStart_wid,rgEnd_wid,cell_width_unit,cell_shape,motility,flagellum_arrangement,gram_stain,ID_strains,ID_reference,manual_annotation,api_import,last_change
7810,1.4-2.6,1.4,2.6,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,1.0,,negative,159732,66640,1,,2020-11-10 06:44:57
7811,1.4-2.2,1.4,2.2,µm,0.9-1,0.9,1.0,µm,rod-shaped,1.0,"monotrichous, polar",negative,159733,66638,1,,2020-11-10 06:44:57
7812,,,,,,,,,,0.0,,positive,158369,66645,1,,2020-11-10 06:44:57
7813,1.6-2.1,1.6,2.1,µm,0.7-0.9,0.7,0.9,µm,rod-shaped,0.0,,negative,159734,66643,1,,2020-11-10 06:44:57
7814,0.76-2.47,0.76,2.47,µm,0.39-0.7,0.39,0.7,µm,rod-shaped,,,negative,159735,66644,1,,2020-11-10 06:44:57
7815,1.7-2.5,1.7,2.5,µm,0.5-0.7,0.5,0.7,µm,rod-shaped,1.0,peritrichous,positive,159736,66646,1,,2020-11-10 06:44:57
7816,,,,,,,,,,,,negative,159737,66654,1,,2020-11-10 06:44:57
7817,,,,,,,,,,,,positive,159738,66657,1,,2020-11-10 06:44:57
7818,,,,,,,,,rod-shaped,1.0,,positive,159739,66658,1,,2020-11-10 06:44:57
7819,2.1-3.3,2.1,3.3,µm,0.9-1,0.9,1.0,µm,rod-shaped,1.0,gliding,negative,159740,66659,1,,2020-11-10 06:44:57
7820,1.2-2.4,1.2,2.4,µm,0.9-1,0.9,1.0,µm,rod-shaped,1.0,gliding,negative,159741,66659,1,,2020-11-10 06:44:57
7821,1.5-3.4,1.5,3.4,µm,0.8-1,0.8,1.0,µm,rod-shaped,1.0,gliding,negative,159742,66659,1,,2020-11-10 06:44:57
7822,0.8-1.2,0.8,1.2,µm,0.5-0.9,0.5,0.9,µm,rod-shaped,0.0,,variable,159743,66660,1,,2020-11-10 06:44:57
7823,1.1-1.3,1.1,1.3,µm,0.5-0.7,0.5,0.7,µm,rod-shaped,0.0,,positive,159744,66662,1,,2020-11-10 06:44:57
7824,1.3-4.4,1.3,4.4,µm,0.8-1.7,0.8,1.7,µm,rod-shaped,0.0,,negative,159745,66663,1,,2020-11-10 06:44:57
7825,1.1-1.5,1.1,1.5,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,1.0,polar,negative,159645,66661,1,,2020-11-10 06:44:57
7826,1.3-2.2,1.3,2.2,µm,0.2-0.5,0.2,0.5,µm,rod-shaped,1.0,,negative,159746,66666,1,,2020-11-10 06:44:57
7827,,,,,,,,,,0.0,,positive,158374,66669,1,,2020-11-10 06:44:57
7828,,,,,,,,,,,,positive,159747,66667,1,,2020-11-10 06:44:57
7829,3.5-5.5,3.5,5.5,µm,0.5-0.7,0.5,0.7,µm,rod-shaped,0.0,,positive,159748,66676,1,,2020-11-10 06:44:57
7830,1.6-3.5,1.6,3.5,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,0.0,,negative,159749,66674,1,,2020-11-10 06:44:57
7831,2.2-4.8,2.2,4.8,µm,0.4-0.8,0.4,0.8,µm,rod-shaped,1.0,gliding,positive,159750,66678,1,,2020-11-10 06:44:57
7832,1.6-4.5,1.6,4.5,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,1.0,gliding,positive,159751,66678,1,,2020-11-10 06:44:57
7833,1.3-2,1.3,2.0,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,0.0,,negative,159752,66679,1,,2020-11-10 06:44:57
7834,,,,,,,,,,0.0,,positive,159649,66680,1,,2020-11-10 06:44:57
7835,,,,,,,,,,,,positive,159753,66683,1,,2020-11-10 06:44:57
7836,1.5-2,1.5,2.0,µm,0.5-1,0.5,1.0,µm,rod-shaped,0.0,,negative,159754,66682,1,,2020-11-10 06:44:57
7837,1-2.5,1.0,2.5,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,,,negative,159755,66685,1,,2020-11-10 06:44:57
7838,0.6-2.2,0.6,2.2,µm,0.2-0.4,0.2,0.4,µm,rod-shaped,0.0,,negative,159756,66684,1,,2020-11-10 06:44:57
7839,1-5,1.0,5.0,µm,0.7,0.7,0.7,µm,rod-shaped,,,positive,158421,66688,1,,2020-11-10 06:44:57
7840,,,,,,,,,rod-shaped,,,negative,159757,66687,1,,2020-11-10 06:44:57
7841,2.25-2.75,2.25,2.75,µm,0.7-1.04,0.7,1.04,µm,rod-shaped,1.0,,positive,830,66691,1,,2020-11-10 06:44:57
7842,,,,,,,,,rod-shaped,,,negative,159758,66686,1,,2020-11-10 06:44:57
7843,,,,,,,,,,1.0,,negative,159759,66694,1,,2020-11-10 06:44:57
7844,,,,,,,,,coccus-shaped,0.0,,negative,159760,66692,1,,2020-11-10 06:44:57
7845,1-2,1.0,2.0,µm,0.3-0.7,0.3,0.7,µm,rod-shaped,1.0,"monotrichous, polar",negative,159761,66693,1,,2020-11-10 06:44:57
7846,1-1.7,1.0,1.7,µm,0.6-0.7,0.6,0.7,µm,rod-shaped,0.0,,negative,159762,66695,1,,2020-11-10 06:44:57
7847,3-4,3.0,4.0,µm,0.8-1.2,0.8,1.2,µm,rod-shaped,0.0,,negative,158419,66696,1,,2020-11-10 06:44:57
7848,1.6-1.7,1.6,1.7,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,1.0,gliding,negative,159763,66699,1,,2020-11-10 06:44:57
7849,0.7-1,0.7,1.0,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,0.0,,negative,159764,66697,1,,2020-11-10 06:44:57
7850,1-2.5,1.0,2.5,µm,0.2-0.4,0.2,0.4,µm,rod-shaped,0.0,,negative,159765,66761,1,,2020-11-10 06:44:57
7851,0.8-1.5,0.8,1.5,µm,,,,,,1.0,,negative,159766,66758,1,,2020-11-10 06:44:57
7852,2-4,2.0,4.0,µm,0.6,0.6,0.6,µm,rod-shaped,1.0,,negative,159767,66681,1,,2020-11-10 06:44:57
7853,0.9-1.3,0.9,1.3,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,0.0,,positive,158436,66727,1,,2020-11-10 06:44:57
7854,1-2.5,1.0,2.5,µm,0.6-1,0.6,1.0,µm,spiral-shaped,,,negative,158434,66730,1,,2020-11-10 06:44:57
7855,,,,,,,,,vibrio-shaped,,,,158434,66730,1,,2020-11-10 06:44:57
7856,0.8-1.2,0.8,1.2,µm,0.3-0.4,0.3,0.4,µm,rod-shaped,1.0,,negative,159768,66731,1,,2020-11-10 06:44:57
7857,1.6-2.4,1.6,2.4,µm,0.4-0.85,0.4,0.85,µm,rod-shaped,,,negative,159769,66728,1,,2020-11-10 06:44:57
7858,1-2,1.0,2.0,µm,,,,,rod-shaped,0.0,,negative,273,66548,1,,2020-11-10 06:44:57
7859,,,,,,,,,rod-shaped,,,positive,158311,66749,1,,2020-11-10 06:44:57
7860,4-8,4.0,8.0,µm,0.7-1.2,0.7,1.2,µm,rod-shaped,0.0,,positive,158437,66748,1,,2020-11-10 06:44:57
7861,0.7-4,0.7,4.0,µm,,,,,rod-shaped,0.0,,positive,5429,66751,1,,2020-11-10 06:44:57
7862,0.4-1.8,0.4,1.8,µm,,,,,sphere-shaped,0.0,,negative,158357,66757,1,,2020-11-10 06:44:57
7863,,,,,,,,,rod-shaped,1.0,peritrichous,negative,159770,66766,1,,2020-11-10 06:44:57
7864,1.7-2.6,1.7,2.6,µm,0.5-0.8,0.5,0.8,µm,rod-shaped,1.0,peritrichous,positive,159771,66767,1,,2020-11-10 06:44:57
7865,,,,,,,,,,,polar,,159771,66767,1,,2020-11-10 06:44:57
7866,0.8-1.5,0.8,1.5,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,1.0,,negative,159772,66768,1,,2020-11-10 06:44:57
7867,1,1.0,1.0,µm,1,1.0,1.0,µm,coccus-shaped,0.0,,negative,159773,66769,1,,2020-11-10 06:44:57
7868,,,,,,,,,ovoid-shaped,,,,159773,66769,1,,2020-11-10 06:44:57
7869,,,,,,,,,rod-shaped,0.0,,negative,158435,66770,1,,2020-11-10 06:44:57
7870,,,,,,,,,other,,,,158435,66770,1,,2020-11-10 06:44:57
7871,,,,,,,,,rod-shaped,,,positive,158438,66783,1,,2020-11-10 06:44:57
7872,,,,,,,,,coccus-shaped,,,,158438,66783,1,,2020-11-10 06:44:57
7873,,,,,,,,,coccus-shaped,0.0,,negative,159774,66784,1,,2020-11-10 06:44:57
7874,1.2-1.8,1.2,1.8,µm,0.8-1,0.8,1.0,µm,rod-shaped,1.0,"monotrichous, polar",negative,159775,66785,1,,2020-11-10 06:44:57
7875,1.7-2.1,1.7,2.1,µm,0.8,0.8,0.8,µm,rod-shaped,0.0,,negative,158441,66790,1,,2020-11-10 06:44:57
7876,,,,,,,,,coccus-shaped,,,,158441,66790,1,,2020-11-10 06:44:57
7877,1.7-2.1,1.7,2.1,µm,,,,,coccus-shaped,0.0,,negative,158440,66790,1,,2020-11-10 06:44:57
7878,2.5-8,2.5,8.0,µm,0.4-0.8,0.4,0.8,µm,rod-shaped,0.0,,positive,158360,66689,1,,2020-11-10 06:44:57
7879,1.4-3.3,1.4,3.3,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,1.0,,variable,2567,66689,1,,2020-11-10 06:44:57
7880,1.5,1.5,1.5,µm,0.3,0.3,0.3,µm,rod-shaped,,,negative,157747,66765,1,,2020-11-10 06:44:57
7881,1.5-3.5,1.5,3.5,µm,0.7-0.9,0.7,0.9,µm,,1.0,,variable,159776,65490,1,,2020-11-10 06:44:57
7882,0.5-1.0,0.5,1.0,µm,,,,,coccus-shaped,0.0,,positive,158414,66574,1,,2020-11-10 06:44:57
7883,0.7-1.1,0.7,1.1,µm,,,,,coccus-shaped,,,negative,159777,66566,1,,2020-11-10 06:44:57
7884,,,,,,,,,,0.0,,positive,159778,66572,1,,2020-11-10 06:44:57
7885,0.7-1.1,0.7,1.1,µm,0.6-0.7,0.6,0.7,µm,rod-shaped,1.0,polar,negative,159779,66578,1,,2020-11-10 06:44:57
7886,2.0-2.5,2.0,2.5,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,0.0,,negative,159780,66583,1,,2020-11-10 06:44:57
7887,1.1-2.4,1.1,2.4,µm,0.6-1.2,0.6,1.2,µm,rod-shaped,0.0,polar,negative,159781,66586,1,,2020-11-10 06:44:57
7888,1.1-1.4,1.1,1.4,µm,0.7-0.8,0.7,0.8,µm,rod-shaped,1.0,polar,negative,159782,66585,1,,2020-11-10 06:44:57
7889,1.0-1.2,1.0,1.2,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,1.0,polar,negative,159783,66591,1,,2020-11-10 06:44:57
7890,0.8-1.4,0.8,1.4,µm,0.2-0.3,0.2,0.3,µm,rod-shaped,0.0,,negative,159784,66601,1,,2020-11-10 06:44:57
7891,,,,,,,,,rod-shaped,1.0,,positive,159785,66587,1,,2020-11-10 06:44:57
7892,1.5-2.5,1.5,2.5,mm,0.4-1.0,0.4,1.0,µm,rod-shaped,,,negative,159786,66581,1,,2020-11-10 06:44:57
7893,,,,,,,,,coccus-shaped,0.0,,negative,135100,66611,1,,2020-11-10 06:44:57
7894,0.9-1.2,0.9,1.2,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,0.0,,negative,159787,66791,1,,2020-11-10 06:44:57
7895,,,,,,,,,filament-shaped,,,positive,159788,66711,1,,2020-11-10 06:44:57
7896,,,,,,,,,,0.0,,positive,159651,66710,1,,2020-11-10 06:44:57
7897,,,,,,,,,,0.0,,positive,159789,66712,1,,2020-11-10 06:44:57
7898,,,,,,,,,,1.0,gliding,negative,159790,66713,1,,2020-11-10 06:44:57
7899,,,,,,,,,,,,positive,159791,66715,1,,2020-11-10 06:44:57
7900,1.0-2.0,1.0,2.0,µm,0.6-1.0,0.6,1.0,µm,rod-shaped,0.0,,positive,139755,66717,1,,2020-11-10 06:44:57
7901,1.0-2.0,1.0,2.0,µm,0.2-0.5,0.2,0.5,µm,rod-shaped,0.0,,negative,159792,66706,1,,2020-11-10 06:44:57
7902,,,,,,,,,,,,positive,158430,66722,1,,2020-11-10 06:44:57
7903,1.5-2.5,1.5,2.5,µm,0.3-0.4,0.3,0.4,µm,rod-shaped,,,negative,159793,66719,1,,2020-11-10 06:44:57
7904,0.9-1.2,0.9,1.2,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,0.0,,negative,159794,66721,1,,2020-11-10 06:44:57
7905,0.5-2.0,0.5,2.0,µm,0.5-1.0,0.5,1.0,µm,rod-shaped,0.0,,negative,157756,66724,1,,2020-11-10 06:44:57
7906,2.2-3.0,2.2,3.0,µm,0.3-0.4,0.3,0.4,µm,rod-shaped,1.0,polar,positive,159795,66723,1,,2020-11-10 06:44:57
7907,1.1-1.3,1.1,1.3,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,0.0,,positive,159796,66735,1,,2020-11-10 06:44:57
7908,1.5-5.0,1.5,5.0,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,positive,159797,66734,1,,2020-11-10 06:44:57
7909,,,,,,,,,,,,negative,159798,66741,1,,2020-11-10 06:44:57
7910,,,,,,,,,,0.0,,,158425,66742,1,,2020-11-10 06:44:57
7911,0.7-1.5,0.7,1.5,µm,,,,,coccus-shaped,,,positive,159799,66743,1,,2020-11-10 06:44:57
7912,2.9-4.7,2.9,4.7,µm,0.7-1.2,0.7,1.2,µm,rod-shaped,0.0,,negative,159800,66744,1,,2020-11-10 06:44:57
7913,2.6-4.7,2.6,4.7,µm,0.7-1.2,0.7,1.2,µm,rod-shaped,0.0,,negative,159801,66744,1,,2020-11-10 06:44:57
7914,3.7-7.7,3.7,7.7,µm,0.8-1.3,0.8,1.3,µm,rod-shaped,0.0,,negative,159802,66744,1,,2020-11-10 06:44:57
7915,0.4-10.0,0.4,10.0,µm,0.4-0.8,0.4,0.8,µm,rod-shaped,,,negative,159803,66745,1,,2020-11-10 06:44:57
7916,1,1.0,1.0,µm,0.7,0.7,0.7,µm,oval-shaped,0.0,,positive,158424,66746,1,,2020-11-10 06:44:57
7917,1.14-1.38,1.14,1.38,µm,0.96-1.30,0.96,1.3,µm,oval-shaped,0.0,,positive,159804,66750,1,,2020-11-10 06:44:57
7918,2.0-9.0,2.0,9.0,µm,0.7-1.2,0.7,1.2,µm,rod-shaped,,,positive,159805,66752,1,,2020-11-10 06:44:57
7919,0.5-0.68,0.5,0.68,µm,0.34-0.38,0.34,0.38,µm,coccus-shaped,0.0,,positive,158433,66772,1,,2020-11-10 06:44:57
7920,1-1.45,1.0,1.45,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,0.0,,negative,159806,66771,1,,2020-11-10 06:44:57
7921,1.2,1.2,1.2,µm,0.4-0.44,0.4,0.44,µm,rod-shaped,1.0,gliding,negative,159807,66771,1,,2020-11-10 06:44:57
7922,0.43-0.48,0.43,0.48,µm,0.47-1.6,0.47,1.6,µm,rod-shaped,0.0,"monotrichous, polar",negative,159808,66771,1,,2020-11-10 06:44:57
7923,3.8-8.9,3.8,8.9,µm,0.7-0.8,0.7,0.8,µm,rod-shaped,0.0,,negative,159809,66771,1,,2020-11-10 06:44:57
7924,0.8-1.0,0.8,1.0,µm,0.2-0.3,0.2,0.3,µm,rod-shaped,1.0,gliding,negative,159810,66774,1,,2020-11-10 06:44:57
7925,1.1-2.0,1.1,2.0,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,0.0,,negative,159811,66775,1,,2020-11-10 06:44:57
7926,1.0-2.5,1.0,2.5,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,0.0,,negative,159812,66776,1,,2020-11-10 06:44:57
7927,,,,,,,,,,,,positive,159813,66778,1,,2020-11-10 06:44:57
7928,1.0-2.7,1.0,2.7,µm,0.1-0.3,0.1,0.3,µm,rod-shaped,1.0,peritrichous,positive,159814,66777,1,,2020-11-10 06:44:57
7929,1.0-2.5,1.0,2.5,µm,0.6-1.2,0.6,1.2,µm,rod-shaped,0.0,,positive,158314,66779,1,,2020-11-10 06:44:57
7930,,,,,,,,,rod-shaped,1.0,monopolar,negative,159815,66780,1,,2020-11-10 06:44:57
7931,1-3,1.0,3.0,µm,0.3-0.7,0.3,0.7,µm,rod-shaped,0.0,,negative,159816,66781,1,,2020-11-10 06:44:57
7932,0.8-1.7,0.8,1.7,µm,0.5-0.8,0.5,0.8,µm,oval-shaped,0.0,,negative,159817,66782,1,,2020-11-10 06:44:57
7933,1.1-1.7,1.1,1.7,µm,0.4-0.7,0.4,0.7,µm,rod-shaped,1.0,subpolar,negative,159818,66787,1,,2020-11-10 06:44:57
7934,2.8,2.8,2.8,µm,1.6,1.6,1.6,µm,rod-shaped,0.0,,negative,159819,66786,1,,2020-11-10 06:44:57
7935,0.8-1.0,0.8,1.0,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,0.0,,positive,158442,66788,1,,2020-11-10 06:44:57
7936,1.2,1.2,1.2,µm,0.46,0.46,0.46,µm,rod-shaped,0.0,,negative,159655,66789,1,,2020-11-10 06:44:57
7937,0.8-1.6,0.8,1.6,µm,,,,,coccus-shaped,0.0,,negative,159820,66759,1,,2020-11-10 06:44:57
7938,1-2,1.0,2.0,µm,0.5-0.8,0.5,0.8,µm,rod-shaped,1.0,polar,negative,159821,66762,1,,2020-11-10 06:44:57
7939,1.7-1.9,1.7,1.9,µm,0.9-1.2,0.9,1.2,µm,rod-shaped,0.0,,negative,159822,66763,1,,2020-11-10 06:44:57
7940,,,,,,,,,rod-shaped,,,,159823,66764,1,,2020-11-10 06:44:57
7941,,,,,,,,,,0.0,,positive,159824,66670,1,,2020-11-10 06:44:57
7942,0.8-1.3,0.8,1.3,µm,0.5-0.7,0.5,0.7,µm,coccus-shaped,0.0,,negative,159825,66671,1,,2020-11-10 06:44:57
7943,,,,,,,,,,,,positive,158370,66675,1,,2020-11-10 06:44:57
7944,2-5,2.0,5.0,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,1.0,peritrichous,positive,159826,66673,1,,2020-11-10 06:44:57
7945,2-5,2.0,5.0,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,1.0,peritrichous,positive,159827,66673,1,,2020-11-10 06:44:57
7946,1.5-5.0,1.5,5.0,µm,0.5-1.0,0.5,1.0,µm,rod-shaped,0.0,,positive,158416,66677,1,,2020-11-10 06:44:57
7947,,,,,,,,,,,,positive,159648,66648,1,,2020-11-10 06:44:57
7948,0.6-1.0,0.6,1.0,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,0.0,,negative,159828,66656,1,,2020-11-10 06:44:57
7949,1.4-1.8,1.4,1.8,µm,0.9,0.9,0.9,µm,rod-shaped,0.0,,negative,159829,66664,1,,2020-11-10 06:44:57
7950,3.0-6.0,3.0,6.0,µm,0.6-0.7,0.6,0.7,µm,rod-shaped,1.0,,negative,159830,66665,1,,2020-11-10 06:44:57
7951,2.0-2.2,2.0,2.2,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,1.0,,negative,159831,66672,1,,2020-11-10 06:44:57
7952,1.7-2.7,1.7,2.7,µm,0.7-0.8,0.7,0.8,µm,rod-shaped,0.0,,positive,159832,66698,1,,2020-11-10 06:44:57
7953,0.6-1.1,0.6,1.1,µm,0.2-0.5,0.2,0.5,µm,rod-shaped,0.0,,negative,159833,66702,1,,2020-11-10 06:44:57
7954,,,,,,,,,rod-shaped,0.0,,positive,158422,66701,1,,2020-11-10 06:44:57
7955,1.0-2.2,1.0,2.2,µm,0.6-0.7,0.6,0.7,µm,ovoid-shaped,1.0,"monotrichous, polar",negative,159834,66703,1,,2020-11-10 06:44:57
7956,1.2-1.3,1.2,1.3,µm,0.6-0.7,0.6,0.7,µm,rod-shaped,,,positive,158420,66705,1,,2020-11-10 06:44:57
7957,1.3-1.9,1.3,1.9,µm,,,,,coccus-shaped,,,negative,158324,66704,1,,2020-11-10 06:44:57
7958,,,,,,,,,ovoid-shaped,,,,158324,66704,1,,2020-11-10 06:44:57
7959,1.0-1.5,1.0,1.5,µm,,,,,ovoid-shaped,0.0,,negative,159835,66707,1,,2020-11-10 06:44:57
7960,,,,,,,,,coccus-shaped,,,positive,158429,66709,1,,2020-11-10 06:44:57
7961,0.8-1.8,0.8,1.8,µm,,,,,coccus-shaped,0.0,,negative,158428,66708,1,,2020-11-10 06:44:57
7962,1.1-1.25,1.1,1.25,µm,0.5-0.8,0.5,0.8,µm,,0.0,,positive,159836,66714,1,,2020-11-10 06:44:57
7963,1.7-1.9,1.7,1.9,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,1.0,polar,negative,159837,66716,1,,2020-11-10 06:44:57
7964,2.5-5,2.5,5.0,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,,,positive,159838,66718,1,,2020-11-10 06:44:57
7965,,,,,,,,,,1.0,,,159838,66718,1,,2020-11-10 06:44:57
7966,0.9-1.1,0.9,1.1,µm,,,,,coccus-shaped,0.0,,positive,159637,66720,1,,2020-11-10 06:44:57
7967,2.3-2.9,2.3,2.9,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,1.0,,negative,159839,66725,1,,2020-11-10 06:44:57
7968,2.7-16.3,2.7,16.3,µm,1.1-2.1,1.1,2.1,µm,rod-shaped,1.0,,positive,158358,66726,1,,2020-11-10 06:44:57
7969,1.0-2.4,1.0,2.4,µm,0.3-0.6,0.3,0.6,µm,rod-shaped,0.0,,positive,158426,66732,1,,2020-11-10 06:44:57
7970,1.0-2.0,1.0,2.0,µm,0.5-1.0,0.5,1.0,µm,rod-shaped,0.0,,negative,159840,66729,1,,2020-11-10 06:44:57
7971,0.4-1.6,0.4,1.6,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,1.0,,positive,159841,66733,1,,2020-11-10 06:44:57
7972,3.0-8.0,3.0,8.0,µm,0.2-0.4,0.2,0.4,µm,rod-shaped,1.0,,negative,159842,66736,1,,2020-11-10 06:44:57
7973,3.5-6.0,3.5,6.0,µm,0.2-0.4,0.2,0.4,µm,rod-shaped,,,negative,159843,66737,1,,2020-11-10 06:44:57
7974,,,,,,,,,,1.0,,,159843,66737,1,,2020-11-10 06:44:57
7975,2.2-2.3,2.2,2.3,µm,0.7-0.8,0.7,0.8,µm,rod-shaped,0.0,,positive,159642,66738,1,,2020-11-10 06:44:57
7976,1.3-2.2,1.3,2.2,µm,0.6-1.2,0.6,1.2,µm,rod-shaped,1.0,polar,negative,159844,66739,1,,2020-11-10 06:44:57
7977,1.0-4.0,1.0,4.0,µm,0.3-0.6,0.3,0.6,µm,rod-shaped,0.0,,negative,159845,66740,1,,2020-11-10 06:44:57
7978,1.9-2.4,1.9,2.4,µm,0.8-0.9,0.8,0.9,µm,rod-shaped,1.0,peritrichous,negative,159846,66747,1,,2020-11-10 06:44:57
7979,3.3-7.2,3.3,7.2,µm,0.8-1.3,0.8,1.3,µm,rod-shaped,0.0,,negative,12131,66744,1,,2020-11-10 06:44:57
7980,2.3-7.3,2.3,7.3,µm,0.8-1.2,0.8,1.2,µm,rod-shaped,0.0,,negative,159847,66744,1,,2020-11-10 06:44:57
7981,4.0-7.0,4.0,7.0,µm,0.7-1.2,0.7,1.2,µm,rod-shaped,0.0,,negative,12217,66744,1,,2020-11-10 06:44:57
7982,1.9-4.5,1.9,4.5,µm,0.7-1.1,0.7,1.1,µm,rod-shaped,0.0,,negative,159848,66744,1,,2020-11-10 06:44:57
7983,0.9-2.0,0.9,2.0,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,1.0,,negative,159849,66753,1,,2020-11-10 06:44:57
7984,2.1-5.1,2.1,5.1,µm,0.8-0.9,0.8,0.9,µm,rod-shaped,1.0,,negative,159850,66754,1,,2020-11-10 06:44:57
7985,,,,,,,,,rod-shaped,0.0,,negative,159851,66755,1,,2020-11-10 06:44:57
7986,,,,,,,,,,0.0,,positive,158423,66756,1,,2020-11-10 06:44:57
7987,1.3-1.4,1.3,1.4,µm,0.8-1.0,0.8,1.0,µm,rod-shaped,0.0,,negative,159853,66573,1,,2020-11-10 06:44:57
7988,1.3-2.7,1.3,2.7,µm,0.4-0.7,0.4,0.7,µm,rod-shaped,0.0,,negative,158304,66552,1,,2020-11-10 06:44:57
7989,2.0-3.0,2.0,3.0,µm,0.7-1.0,0.7,1.0,µm,rod-shaped,1.0,,positive,159854,66556,1,,2020-11-10 06:44:57
7990,1.0-1.5,1.0,1.5,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,0.0,,negative,159855,66557,1,,2020-11-10 06:44:57
7991,1.3-1.5,1.3,1.5,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,0.0,,negative,159856,66558,1,,2020-11-10 06:44:57
7992,1.0-2.0,1.0,2.0,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,positive,159857,66561,1,,2020-11-10 06:44:57
7993,0.6-1.4,0.6,1.4,µm,0.4,0.4,0.4,µm,rod-shaped,0.0,,negative,132090,66571,1,,2020-11-10 06:44:57
7994,1.3-2.2,1.3,2.2,µm,0.2-0.4,0.2,0.4,µm,rod-shaped,0.0,,negative,159858,66570,1,,2020-11-10 06:44:57
7995,1.8-4.6,1.8,4.6,µm,0.2-0.3,0.2,0.3,µm,rod-shaped,0.0,,negative,159859,66575,1,,2020-11-10 06:44:57
7996,0.4-0.5,0.4,0.5,µm,,,,,coccus-shaped,1.0,,,158342,66576,1,,2020-11-10 06:44:57
7997,1.3-4.4,1.3,4.4,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,,,negative,159860,66577,1,,2020-11-10 06:44:57
7998,1.2-1.9,1.2,1.9,µm,0.3-0.4,0.3,0.4,µm,rod-shaped,0.0,,positive,159861,66579,1,,2020-11-10 06:44:57
7999,1.3-2.8,1.3,2.8,µm,0.7-1.2,0.7,1.2,µm,rod-shaped,0.0,,negative,159862,66580,1,,2020-11-10 06:44:57
8000,1.6-1.8,1.6,1.8,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,1.0,polar,negative,159863,66584,1,,2020-11-10 06:44:57
8001,,,,,,,,,rod-shaped,0.0,,positive,159864,66596,1,,2020-11-10 06:44:57
8002,,,,,,,,,,,,positive,158368,66599,1,,2020-11-10 06:44:57
8003,2.7-3.9,2.7,3.9,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,1.0,gliding,negative,159865,66595,1,,2020-11-10 06:44:57
8004,2.0-2.7,2.0,2.7,µm,1.0-1.4,1.0,1.4,µm,rod-shaped,1.0,,negative,159866,66603,1,,2020-11-10 06:44:57
8005,1.8-2.4,1.8,2.4,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,0.0,,negative,158408,66604,1,,2020-11-10 06:44:57
8006,,,,,,,,,rod-shaped,0.0,,negative,159867,66605,1,,2020-11-10 06:44:57
8007,,,,,,,,,coccus-shaped,0.0,,positive,159868,66607,1,,2020-11-10 06:44:57
